EECodDane;EENombre;EESedeID;EECodDaneSede;EENomSede;EEDirSede;EEZona; EEMatricula 
219701000180;INSTITUCION EDUCATIVA SANTO DOMINGO SABIO;59104;219533000136;LA GUAJIRA;VEREDA LA GUAJIRA;RURAL; 7 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;59100;419533000071;ESCUELA RURAL MIXTA BAJO CHUSPIZACHA;IND CABILDO BAJO SUSPIZACHA;URBANA; 9 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;78632;219701001224;ESCUELA RURAL MIXTA LA LEONA;VEREDA LA LEONA;RURAL; 10 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;59109;219701000490;ESCUELA FRAY EZEQUIEL;VEREDA LA FLORESTA;RURAL; 19 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;150062;219533001337;ESC RUR MIX SAN ANDRESITO;VEREDA SAN ANDRESITO;RURAL; 20 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;78635;219533001213;ESCUELA RURAL MIXTA ALTO SUSPIZACHA;VEREDA ALTO SUSPIZACHA;RURAL; 10 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;78479;219533000767;ESCUELA RURAL MIXTA PUERTO GUAYUYACO;VEREDA PUERTO GUAYUYACO;RURAL; 61 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;77830;219533000187;ESCUELA RURAL MIXTA SAN JOSE DE INCHIYACO;VEREDA SAN JOSE DE INCHIYAKU;RURAL; 7 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;78481;219533000144;ESCUELA RURAL MIXTA LA ESPANOLA;VEREDA LA ESPANOLA;RURAL; 11 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;78472;219533000101;ESCUELA RURAL MIXTA AMBIWASI;VEREDA SAMARITANA;RURAL; 11 
219533000767;CENTRO EDUCATIVO PUERTO GUAYUYACO;78480;219533000012;ESCUELA RURAL MIXTA CABILDO RUMINAWI;CABILDO RUMINAWI;RURAL; 21 
219533000511;CENTRO EDUCATIVO EL CARANO;78478;219701001216;LA SAMARITANA;VEREDA SAMARITANA;RURAL; 13 
219533000511;CENTRO EDUCATIVO EL CARANO;78475;219701000708;TROJAYACO;VEREDA TROJAYACO;RURAL; 9 
219533000511;CENTRO EDUCATIVO EL CARANO;78471;219533000511;EL CARANO (sede principal);VEREDA EL CARANO;RURAL; 13 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;59099;219701001267;EL PORVENIR;VEREDA EL PORVENIR;RURAL; 13 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;59098;219701001054;EL TRIUNFO;VEREDA EL TRIUNFO;RURAL; 15 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;59097;219701001011;LA CONSOLATA;VEREDA CONSOLATA;RURAL; 8 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;87416;219701000104;LOS PINOS;VEREDA LOS PINOS;RURAL; 7 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;59095;219533000233;FRAGUA VIEJO;VEREDA FRAGUA VIEJO;RURAL; 12 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;59094;219533000225;EL DIAMANTE;VEREDA EL DIAMANTE;RURAL; 12 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;87040;219533000098;ANGOSTURAS;VDA ANGUSTURAS;RURAL; 14 
219533000063;INSTITUCION EDUCATIVA DIVINO NINO DE YAPURA;59090;219533000063;DIVINO NINO DE YAPURA (sede principal);VEREDA YAPURA;RURAL; 63 
219548000817;INSTITUCION EDUCATIVA SANTA ELENA;78667;219548000698;EL NUEVO PORVENIR;VEREDA EL NUEVO PORVENIR;RURAL; 15 
219548000817;INSTITUCION EDUCATIVA SANTA ELENA;78666;219548000442;LA UNION;VEREDA LA UNION;RURAL; 10 
219548000809;INSTITUCION EDUCATIVA EL CARMEN;78661;219548000566;ONCE DE NOVIEMBRE;VEREDA ONCE DE NOVIEMBRE;RURAL; 35 
219548000809;INSTITUCION EDUCATIVA EL CARMEN;78676;219548000353;EL AGRADO;VEREDA EL AGRADO;RURAL; 59 
219548000574;INSTITUCION EDUCATIVA AGROINDUSTRIAL LA MARIA;78814;219548000825;ESCUELA RURAL MIXTA VALPARAISO;VEREDA VALPARAISO;RURAL; 16 
219548000370;INSTITUCION EDUCATIVA TECNICO TUNIA;78679;219548000078;LOS FARALLONES;VEREDA LOS FARALLONES;RURAL; 63 
219548000337;INSTITUCION EDUCATIVA SAN ISIDRO PIENDAMO;78677;219548000507;VILLANUEVA;VEREDA VILLANUEVA;RURAL; 16 
219548000329;INST EDUC LOS UVALES ANTES (INST EDUC AGROP LOS UVALES);78674;419548000735;CALIFORNIA;VEREDA CALIFORNIA;RURAL; 18 
219548000329;INST EDUC LOS UVALES ANTES (INST EDUC AGROP LOS UVALES);78673;219548000639;LOS PINOS;VEREDA LOS PINOS;RURAL; 64 
219548000329;INST EDUC LOS UVALES ANTES (INST EDUC AGROP LOS UVALES);78672;219548000612;EL DIVISO;VEREDA EL DIVISO;RURAL; 10 
219548000281;CENTRO EDUCATIVO EL HOGAR;78670;219548000558;LA ESMERALDA;VEREDA LA ESMERALDA;RURAL; 18 
219548000281;CENTRO EDUCATIVO EL HOGAR;78813;219548000485;LOS ARADOS;VEREDA LOS ARADOS;RURAL; 39 
219548000281;CENTRO EDUCATIVO EL HOGAR;78668;219548000281;EL HOGAR (sede principal);VEREDA EL HOGAR;RURAL; 48 
219548000281;CENTRO EDUCATIVO EL HOGAR;78669;219548000035;EL ARRAYAN;VEREDA EL ARRAYAN;RURAL; 30 
219548000230;CENTRO EDUCATIVO EL MANGO;78664;219548000604;LA INDEPENDENCIA;VEREDA LA INDEPENDENCIA;RURAL; 24 
219548000230;CENTRO EDUCATIVO EL MANGO;78663;219548000221;CAMILO TORRES;VEREDA CAMILO TORRES;RURAL; 39 
219548000191;CENTRO EDUCATIVO CORRALES;78659;219548000531;LA FLORIDA;VEREDA LA FLORIDA;RURAL; 60 
219548000191;CENTRO EDUCATIVO CORRALES;78658;219548000388;OCTAVIO;VEREDA OCTAVIO;RURAL; 42 
219548000167;INST EDUC PISITAO GRANDE SAN MIGUEL (ANTES CENT EDUC PISITAO GRANDE SAN MIGUEL);78654;219548000434;LOMA CORTA;VEREDA LOMA CORTA;RURAL; 53 
219548000124;CENTRO EDUCATIVO POLICARPA SALAVARRIETA;78652;219548000451;LA ESPERANZA;VEREDA ALTO PIENDAMO;RURAL; 8 
219548000108;CENTRO EDUCATIVO MELCHO;78649;219548000108;MELCHO (sede principal);CORREGIMIENTO MELCHO;RURAL; 54 
219548000108;CENTRO EDUCATIVO MELCHO;78650;219548000051;SAN PEDRO;VEREDA SAN PEDRO;RURAL; 43 
219548000060;I.E. CAÑA DULCE;78648;219548000701;MATECANA;VEREDA MATECANA;RURAL; 34 
219548000060;I.E. CAÑA DULCE;78647;219548000647;SALINAS;VEREDA SALINAS;RURAL; 31 
219548000027;CENTRO EDUCATIVO CAMPO ALEGRE;78645;219548000175;SAN JOSE;VEREDA SAN JOSE;RURAL; 61 
219548000027;CENTRO EDUCATIVO CAMPO ALEGRE;78644;219548000027;CAMPOALEGRE (sede principal);VEREDA CAMPOALEGRE;RURAL; 51 
119548000138;INSTITUCION EDUCATIVA SIMON BOLIVAR;78641;319548000625;DIVINO NINO;BARRIO NACIONAL;URBANA; 23 
119548000138;INSTITUCION EDUCATIVA SIMON BOLIVAR;78640;219548000345;SAN CAYETANO;VEREDA SAN CAYETANO;RURAL; 47 
119548000014;INSTITUCION EDUCATIVA EL OASIS;78638;219548000299;MEDIA LOMA;VEREDA MEDIA LOMA;RURAL; 33 
219573000180;C.E. SAN CARLOS;78837;219573000198;BOCAS DEL PALO;VEREDA BOCAS DEL PALO;RURAL; 24 
219573000180;C.E. SAN CARLOS;78835;219573000180;SAN CARLOS (sede principal);VEREDA SAN CARLOS;RURAL; 12 
219573000180;C.E. SAN CARLOS;78836;219573000066;VUELTA LARGA;VEREDA  VUELTA LARGA;RURAL; 7 
219573000163;C.E. ZANJON RICO;78833;219573000163;ZANJON RICO (sede principal);CORREGIMIENTO ZANJON RICO;RURAL; 51 
219573000163;C.E. ZANJON RICO;78834;219573000121;NUEVO MEXICO;VEREDA CANAS MEXICO;RURAL; 5 
219573000082;C.E. LAS BRISAS;78832;219573000171;GUENGUE;VEREDA GUENGUE;RURAL; 11 
219573000058;C.E. PERICO NEGRO;78830;219573000091;LOS BANCOS;CORREGIMIENTO LOS BANCOS;RURAL; 13 
219573000058;C.E. PERICO NEGRO;78829;219573000058;PERICO NEGRO Nº 1 (sede principal);CORREGIMIENTO PERICO NEGRO;RURAL; 32 
219585000673;C.E. PISANRABO;79048;219585000673;C.E. PISANRABO - SEDE PRINCIPAL;VEREDA PISANRABO;RURAL; 30 
219585000673;C.E. PISANRABO;79050;219585000622;ESCUELA RURAL MIXTA COBALO;VEREDA COBALO;RURAL; 21 
219585000673;C.E. PISANRABO;79049;219585000541;ESCUELA RURAL MIXTA PATUGO;VEREDA PATUGO;RURAL; 20 
219585000487;I.E.T.A. MARGARITA LEGARDA;79056;419585000151;BELLAVISTA;VEREDA BELLAVISTA;RURAL; 53 
219585000487;I.E.T.A. MARGARITA LEGARDA;79055;219585005560;PRESCOLAR SANTA LETICIA;VEREDA SANTA LETICIA;RURAL; 20 
219585000487;I.E.T.A. MARGARITA LEGARDA;79054;219585000525;PATIO BONITO;VEREDA PATIO BONITO;RURAL; 11 
219585000444;C.E. SAN BARTOLO;79103;219585000444;C.E. SAN BARTOLO - SEDE PRINCIPAL;VEREDA SAN BARTOLO;RURAL; 41 
219585000444;C.E. SAN BARTOLO;79047;219585000134;CENTRO DOCENTE ALTO  COCONUCO;VEREDA ALTO LA LAGUNA;RURAL; 19 
219585000371;INSTITUCION EDUCATIVA LA PLAYA;78864;219585000649;EL PORVENIR;VEREDA EL PORVENIR;RURAL; 65 
219585000371;INSTITUCION EDUCATIVA LA PLAYA;78863;219585000185;VEGA CANDELARIA;VEREDA EL TREBOL;RURAL; 12 
219585000371;INSTITUCION EDUCATIVA LA PLAYA;78862;219585000126;EL AGUACATAL;VEREDA EL AGUACATAL;RURAL; 32 
219585000304;I.E. MANUEL MARÍA MOSQUERA;78860;219585000461;PREESCOLAR EL PRINCIPITO;INSP PURACE;RURAL; 31 
219585000304;I.E. MANUEL MARÍA MOSQUERA;78859;219585000061;ESCUELA RURAL PARA VARONES PURACE;INSP PURACE;RURAL; 44 
219585000291;I.E.A. GUILLERMO LEON VALENCIA;78856;119585000423;JARDIN INFANTIL IGNACIO ANTONIO GARCIA;COCONUCO;URBANA; 26 
219585000282;C.E. KILÓMETRO 48;78853;219585005551;SAN FERNANDO;VEREDA EL CALABOZO;RURAL; 12 
219585000282;C.E. KILÓMETRO 48;78849;219585000282;KILÓMETRO 48 (sede principal);VEREDA K 48;RURAL; 8 
219585000282;C.E. KILÓMETRO 48;78852;219585000258;TIJERAS;VEREDA TIJERAS;RURAL; 33 
219585000282;C.E. KILÓMETRO 48;78851;219585000231;SAN JOSE;VEREDA SAN JOSE;RURAL; 16 
219585000266;C.E. VUELTAS DE PATICO;78848;219585000631;CENTRO DOCENTE HISPALA;VEREDA VUELTAS DE PATICO;RURAL; 10 
219585000266;C.E. VUELTAS DE PATICO;78847;219585000266;C.E. VUELTAS DE PATICO - SEDE PRINCIPAL;VEREDA VUELTAS DE PATICO;RURAL; 17 
219585000215;C.E. PULULO;78845;219585000215;C.E. PULULO - SEDE PRINCIPAL;VEREDA PULULO;RURAL; 21 
219585000215;C.E. PULULO;78846;219585000169;ESCUELA RURAL MIXTA CUARE;VEREDA CUARE;RURAL; 36 
219585000151;I.E.A. PALETARA;79060;219585000436;ESCUELA RURAL MIXTA GALERIA CENTRO;INSP GUILLERMO VALENCIA;RURAL; 62 
219585000151;I.E.A. PALETARA;79061;219585000363;ESCUELA RURAL MIXTA EL DEPOSITO;VEREDA EL DEPOSITO;RURAL; 14 
219585000151;I.E.A. PALETARA;79058;219585000096;ESCUELA RURAL MIXTA RIO CLARO;VEREDA RIO CLARO;RURAL; 23 
219585000142;C.E. CHICHIGUARA;78844;219585000665;ESCUELA RURAL MIXTA CHAPIO;VEREDA CHAPIO;RURAL; 15 
219585000142;C.E. CHICHIGUARA;78843;219585000479;ESCUELA RURAL MIXTA TABIO;VEREDA TABIO;RURAL; 11 
219585000142;C.E. CHICHIGUARA;78841;219585000142;C.E. CHICHIGUARA;VEREDA TIJERAS;RURAL; 23 
219585000142;C.E. CHICHIGUARA;78842;219585000011;ESCUELA RURAL MIXTA ALTO DE ANAMBIO;VEREDA ALTO DE ANAMBIO;RURAL; 11 
219585000100;C.E. EL EMPALIZADO;78840;219585000657;ESCUELA RURAL MIXTA EL MIRADOR;VEREDA EL MIRADOR;RURAL; 23 
219622000174;CENTRO EDUCATIVO GUILLERMO LEON VALENCIA;79099;219622000433;EL PORVENIR;VEREDA EL PORVENIR;RURAL; 12 
219622000174;CENTRO EDUCATIVO GUILLERMO LEON VALENCIA;79098;219622000158;EL ALTILLO;VEREDA EL ALTILLO;RURAL; 9 
219622000174;CENTRO EDUCATIVO GUILLERMO LEON VALENCIA;79097;219622000093;LA DESPENSA;VEREDA LA DESPENSA;RURAL; 9 
219622000166;INST EDUC ALFONSO CORDOBA (ANTES CENT EDUC ALFONSO CORDOBA);79093;219622000441;BELLAVISTA;VEREDA BELLAVISTA;RURAL; 12 
219622000166;INST EDUC ALFONSO CORDOBA (ANTES CENT EDUC ALFONSO CORDOBA);79092;219622000344;CHONTADURO;VEREDA CHONTADURO;RURAL; 8 
219622000166;INST EDUC ALFONSO CORDOBA (ANTES CENT EDUC ALFONSO CORDOBA);79091;219622000328;LAS YERBAS;VEREDA ALTO DE LAS YERBAS;RURAL; 13 
219622000166;INST EDUC ALFONSO CORDOBA (ANTES CENT EDUC ALFONSO CORDOBA);79095;219622000123;EL RETIRO;VEREDA EL RETIRO;RURAL; 7 
219622000166;INST EDUC ALFONSO CORDOBA (ANTES CENT EDUC ALFONSO CORDOBA);79090;219622000085;LA LAJA;VEREDA LA LAJA;RURAL; 22 
219622000166;INST EDUC ALFONSO CORDOBA (ANTES CENT EDUC ALFONSO CORDOBA);79089;219622000034;PARRAGA VIEJO;VEREDA PARRAGA VIEJO;RURAL; 7 
219622000077;INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO);79087;219622000549;GOLONDRINAS;VEREDA GOLONDRINAS;RURAL; 14 
219622000077;INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO);79086;219622000492;EL BERLIN;VEREDA EL BERLIN;RURAL; 7 
219622000077;INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO);79085;219622000417;PINZON;VEREDA PINZON;RURAL; 15 
219622000077;INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO);79084;219622000395;VISTA HERMOSA;VEREDA PENA BLANCA;RURAL; 18 
219622000077;INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO);79083;219622000387;BELLAVISTA JIGUAL;VEREDA EL JIGUAL;RURAL; 41 
219622000077;INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO);79082;219622000212;LA FLORIDA;VEREDA LA FLORIDA;RURAL; 27 
219622000069;INSTITUCION EDUCATIVA NUESTRA SENORA DEL CARMEN;162248;219622090262;ESC LA LAGUNA;VDA LA LAGUNA;RURAL; 36 
219622000069;INSTITUCION EDUCATIVA NUESTRA SENORA DEL CARMEN;79077;219622000352;CHURO TABLON;VEREDA EL CHURO TABLON;RURAL; 25 
219622000069;INSTITUCION EDUCATIVA NUESTRA SENORA DEL CARMEN;79076;219622000239;EL RAMAL BAJO;VEREDA EL RAMAL;RURAL; 28 
219622000051;I.E. EL MARQUEZ;79073;219622090190;MARQUEZ BAJO;VEREDA MARQUEZ SECTOR BAJO;RURAL; 8 
219622000051;I.E. EL MARQUEZ;79072;219622000336;BELLO HORIZONTE;VEREDA EL CUCHO;RURAL; 33 
219622000051;I.E. EL MARQUEZ;79071;219622000191;LA VIOLETA;VEREDA LA VIOLETA;RURAL; 10 
219622000042;INSTITUCION EDUCATIVA AGROPECUARIO DE PARRAGA;79068;219622000204;PAN DE AZUCAR;VEREDA PAN DE AZUCAR;RURAL; 9 
119622000552;INSTITUCION EDUCATIVA SANTA TERESITA;79066;219622000140;EL DIVISO;VEREDA EL DIVISO;RURAL; 18 
119622000552;INSTITUCION EDUCATIVA SANTA TERESITA;79065;219622000026;UFUGU;CORREGIMIENTO UFUGU;RURAL; 11 
219693000621;I.E.A. VALENCIA;79251;219693000493;EL ENCINO;VEREDA EL ENCINO;RURAL; 11 
219693000621;I.E.A. VALENCIA;79250;219693000485;LOYOLA;VEREDA LOYOLA;RURAL; 5 
219693000621;I.E.A. VALENCIA;79248;219693000159;EL PORVENIR;VEREDA EL PORVENIR;RURAL; 16 
219693000621;I.E.A. VALENCIA;79247;219693000035;LA ENTRADA;VEREDA LA ENTRADA;RURAL; 10 
219693000175;CENTRO EDUCATIVO EL TRILLADERO;79245;219693000507;LA PRADERA;VEREDA LA PRADERA;RURAL; 9 
219693000175;CENTRO EDUCATIVO EL TRILLADERO;79244;219693000370;POPAYAN CHIQUITO;VEREDA POPAYAN CHIQUITO;RURAL; 10 
219693000175;CENTRO EDUCATIVO EL TRILLADERO;79243;219693000230;CIGARRAS;VEREDA CIGARRAS;RURAL; 6 
219693000175;CENTRO EDUCATIVO EL TRILLADERO;79240;219693000175;EL TRILLADERO (sede principal);VEREDA EL TRILLADERO;RURAL; 23 
219693000175;CENTRO EDUCATIVO EL TRILLADERO;79242;219693000141;EL TAMBO;VEREDA EL TAMBO;RURAL; 24 
219693000175;CENTRO EDUCATIVO EL TRILLADERO;79241;219693000078;EL CHILCO;VEREDA EL CHILCO;RURAL; 12 
219693000167;C.E. PARAMILLOS;79239;219693000213;PUEBLO VIEJO;VEREDA PUEBLO VIEJO;RURAL; 13 
219693000167;C.E. PARAMILLOS;79236;219693000167;PARAMILLOS (sede principal);CORREGIMIENTO PARAMILLOS;RURAL; 23 
219693000167;C.E. PARAMILLOS;79238;219693000116;LOS HATOS;VEREDA LOS HATOS;RURAL; 28 
219693000167;C.E. PARAMILLOS;79237;219693000027;EL TUNO;VEREDA EL TUNO;RURAL; 13 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79235;219693000612;ESCUELA RURAL MIXTA BELLA VISTA;VEREDA BELLA VISTA SAN SEBASTIAN;RURAL; 13 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79234;219693000591;ESCUELA RURAL MIXTA SANTANDER;VEREDA SANTANDER;RURAL; 33 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79233;219693000574;ESCUELA RURAL MIXTA LA ESPERANZA;VEREDA LA ESPERANZA;RURAL; 4 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79232;219693000523;ESCUELA RURAL MIXTA GARRIZAL;VEREDA EL GARRIZAL;RURAL; 14 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79231;219693000361;ESCUELA RURAL MIXTA CRUZ CHIQUITA;VEREDA CRUZ CHIQUITA;RURAL; 14 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79230;219693000205;ESCUELA RURAL MIXTA LA FLORIDA;VEREDA LA FLORIDA;RURAL; 9 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79229;219693000132;ESCUELA RURAL MIXTA EL ALTO;VEREDA EL ALTO;RURAL; 22 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79228;219693000043;ESCUELA RURAL MIXTA MARMATO;CORREGIMIENTO MARMATO;RURAL; 17 
219693000051;C.E. EL RODEO;79226;219693000418;HIGUERONES;VEREDA HIGUERONES;RURAL; 20 
219693000051;C.E. EL RODEO;79225;219693000345;DOMINGOTE;VEREDA DOMINGOTE;RURAL; 10 
219693000051;C.E. EL RODEO;79224;219693000191;CONSTANCILLA;VEREDA CONSTANCILLA;RURAL; 6 
219693000051;C.E. EL RODEO;79223;219693000183;VALLE JAMBIMBAL;VEREDA JAMBIMBAL;RURAL; 22 
219693000051;C.E. EL RODEO;79222;219693000124;NARANJOS;VEREDA NARANJOS;RURAL; 16 
219693000051;C.E. EL RODEO;79221;219693000051;EL RODEO (sede principal);VEREDA EL RODEO;RURAL; 8 
419701000995;I.E.A. FRAY ISIDORO DE MONTCLAR;79880;419701000995;I.E.A. FRAY ISIDORO DE MONTCLAR - SEDE PRINCIPAL;VEREDA EL DESCANSE;RURAL; 52 
419701000995;I.E.A. FRAY ISIDORO DE MONTCLAR;79882;219701000929;ESCUELA RURAL MIXTA EL CASCAJO;VEREDA EL CASCAJO;RURAL; 6 
419701000995;I.E.A. FRAY ISIDORO DE MONTCLAR;79881;219701000317;ESCUELA RURAL MIXTA INTEGRADA DESCANSE;CORREGIMIENTO DESCANSE;RURAL; 47 
219701001453;C. E. SUMAK KAWSAY;79908;219701001313;ESCUELA RURAL MIXTA TANDARIDO;VEREDA TANDARIDO;RURAL; 40 
219701001453;C. E. SUMAK KAWSAY;79670;219701001119;ESCUELA RURAL MIXTA SAN CARLOS;VEREDA SAN CARLOS - RESGUARDO YUNGUILLO;RURAL; 38 
219701001453;C. E. SUMAK KAWSAY;79668;219701001046;ESCUELA RURAL MIXTA MANDIYACO;VEREDA MANDIYACO;RURAL; 16 
219701001453;C. E. SUMAK KAWSAY;79664;219701000171;ESCUELA RURAL MIXTA SIGNO CARMELO;VEREDA SIGNO CARMELO;RURAL; 14 
219701001160;I.E.A. VILLALOBOS;79877;219701001151;BETANIA;VEREDA BETANIA;RURAL; 7 
219701001160;I.E.A. VILLALOBOS;79876;219701001003;BUENOS AIRES;VEREDA BUENOS AIRES;RURAL; 6 
219701001160;I.E.A. VILLALOBOS;79875;219701000651;SAJONIA;VEREDA SAJONIA - CORREGIMIENTO VILLALOBOS;RURAL; 14 
219701000376;C.E. SANTA MARIA;79869;219701000805;LA PETROLERA;VEREDA LA PETROLERA-VILLALOBOS;RURAL; 23 
219701000376;C.E. SANTA MARIA;79867;219701000376;SANTA MARIA (sede principal);VEREDA SANTA MARIA-VILLALOBOS;RURAL; 15 
219701000376;C.E. SANTA MARIA;79868;219701000121;SAN EDUARDO VILLALOBOS;CORREG VILLALOBOS-VDA SAN EDUARDO;RURAL; 40 
219701000309;C.E. SANTA CLARA;79866;219701001348;ESCUELA RURAL MIXTA EL ENCANTO;DIRECCION NO ESPECIFICADA;RURAL; 6 
219701000309;C.E. SANTA CLARA;79862;219701000333;CENTRO DOCENTE LA MARQUEZA;VEREDA LA MARQUEZA;RURAL; 4 
219701000309;C.E. SANTA CLARA;79861;219701000309;C.E. SANTA CLARA - SEDE PRINCIPAL;CORREGIMIENTO SANTA CLARA;RURAL; 12 
219701000295;C.E. VILLA NARCISO CARMELO;79860;219701001178;(PALMECITAS) LA SOLEDAD;VEREDA LA SOLEDAD;RURAL; 13 
219701000295;C.E. VILLA NARCISO CARMELO;79858;219701000325;CURIACO;VEREDA CURIACO;RURAL; 10 
219701000295;C.E. VILLA NARCISO CARMELO;79857;219701000295;VILLANARCISO CARMELO (sede principal);CORREGIMIENTO EL CARMELO;RURAL; 23 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);178116;219701001461;LA FLORESTA;VDA LA FLORESTA;RURAL; 14 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);79671;219701001259;DIAMANTE ALTO;VEREDA DIAMANTE ALTO;RURAL; 7 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);79669;219701001062;VERDEYACO;VEREDA VERDEYACO;RURAL; 23 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);79667;219701001038;SAN JOSE DE LOS AZULES;VEREDA SAN JOSE;RURAL; 5 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);79666;219701001020;LA CONCEPCION;VEREDA LA CONCEPCION;RURAL; 13 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);79665;219701000881;SAN GABRIEL LOS AZULES;VEREDA SAN GABRIEL;RURAL; 5 
219701000155;I.E. SANTA MARTA ANTES (C.E. SANTA MARTA);79662;219701000155;SANTA MARTA (sede principal);CORREGIMIENTO SANTA MARTHA;RURAL; 56 
119701001360;I.E.A. JOSÉ ACEVEDO Y GÓMEZ;79661;119701000282;SANTA ROSA;BARRIO EL CENTRO;URBANA; 63 
119701000061;C.E. LA AGENCIA;79659;219701000864;CHONTILLAL;VEREDA CHONTILLAL;RURAL; 6 
119701000061;C.E. LA AGENCIA;79656;119701000061;LA AGENCIA (sede principal);VEREDA LA AGENCIA;RURAL; 8 
419698001578;CENTRO EDUCATIVO CHAYUCE YAT;79639;419698001578;ESCUELA RURAL MIXTA SAN AGUSTIN;VEREDA LAS VUELTAS;RURAL; 33 
419698001578;CENTRO EDUCATIVO CHAYUCE YAT;79643;219698002036;CENTRO DOCENTE LA JAGUITO;VEREDA LA JAGUITO;RURAL; 29 
419698001578;CENTRO EDUCATIVO CHAYUCE YAT;79642;219698002010;CENTRO DOCENTE RURAL MIXTO LA RINCONADA;VEREDA LA RINCONADA;RURAL; 32 
419698001578;CENTRO EDUCATIVO CHAYUCE YAT;79641;219698000921;CENTRO DOCENTE ALTO DE SANTA ANA;VEREDA DE SANTA ANA;RURAL; 9 
419698001578;CENTRO EDUCATIVO CHAYUCE YAT;79640;219698000467;ESCUELA LA VETICA;VEREDA LA VETICA;RURAL; 52 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;167741;219698003032;E.R.M. SEKC DXY - CAMINOS DEL SOL;ASENTAMIENTO PARCELACIÓN LA ESPERANZA;RURAL; 37 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;79650;219698001226;ESCUELA RURAL MIXTA PARAMILLO #1;CORREGIMIENTO PARAMILLO;RURAL; 54 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;79649;219698001196;ESCUELA RURAL MIXTA EL BROCHE;VEREDA EL BROCHE;RURAL; 37 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;79648;219698000980;ESCUELA RURAL MIXTA EL PINUELO;VEREDA EL PINUELO;RURAL; 62 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;79647;219698000491;ESCUELA RURAL MIXTA LA HONDA;VEREDA LA HONDA;RURAL; 46 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;79646;219698000416;ESCUELA RURAL MIXTA PARAMILLO N. 2;CORREGIMIENTO PARAMILLO;RURAL; 55 
219698002648;INST EDUC KLIICHAW SEK (ANTES CENT EDUC);79654;419698001411;ESCUELA RURAL MIXTA GUADUALITO (EL COROZO);VEREDA GUADUALITO;RURAL; 17 
219698002648;INST EDUC KLIICHAW SEK (ANTES CENT EDUC);162338;219698003008;CENTRO DOCENTE JOSÉ CLÍMACO CHOCUE;VDA. EL LIMÓN;RURAL; 20 
219698002648;INST EDUC KLIICHAW SEK (ANTES CENT EDUC);162337;219698002991;ESC. RURAL MIXTA SAT TAMA;VDA ALTPALMAR;RURAL; 29 
219698002648;INST EDUC KLIICHAW SEK (ANTES CENT EDUC);79653;219698002206;CENTRO DOCENTE RURAL MIXTO FILADELFIA;VEREDA FILADELFIA;RURAL; 29 
